trip_id,departure_time,stop_sequence,arrival_time,timepoint,stop_id
2-1027109,9.32.00,8,9.32.00,0,FS-8
2-1027109,9.34.00,9,9.34.00,0,FS-9
2-1027109,9.36.00,10,9.36.00,0,FS-10
2-1027109,9.38.00,11,9.38.00,0,FS-11
2-1027109,9.39.00,12,9.39.00,0,FS-12
2-1027109,9.41.00,13,9.41.00,0,FS-13
2-1027109,9.43.00,14,9.43.00,0,FS-14
2-1027109,9.46.00,15,9.46.00,0,FS-15
2-1027109,9.47.00,16,9.47.00,0,FS-16
2-1027109,9.49.00,17,9.49.00,0,FS-17
2-1027109,9.52.00,18,9.52.00,0,FS-18
2-1027109,9.54.00,19,9.54.00,0,FS-19
2-1027110,11.24.00,42,11.24.00,0,FS-1
2-1027110,11.22.00,41,11.22.00,0,FS-2
2-1027110,11.20.00,40,11.20.00,0,FS-3
2-1027110,11.19.00,39,11.19.00,0,FS-4
2-1027110,11.17.00,38,11.17.00,0,FS-5
2-1027110,11.14.00,37,11.14.00,0,FS-6
2-1027110,11.12.00,36,11.12.00,0,FS-7
2-1027110,11.10.00,35,11.10.00,0,FS-8
2-1027110,11.09.00,34,11.09.00,0,FS-9
2-1027110,11.07.00,33,11.07.00,0,FS-10
2-1027110,11.06.00,32,11.06.00,0,FS-11
2-1027110,11.04.00,31,11.04.00,0,FS-12
2-1027110,11.01.00,30,11.01.00,0,FS-13
2-1027110,10.59.00,29,10.59.00,0,FS-14
2-1027110,10.58.00,28,10.58.00,0,FS-15
2-1027110,10.55.00,27,10.55.00,0,FS-16
2-1027110,10.52.00,26,10.52.00,0,FS-17
2-1027110,10.50.00,25,10.50.00,0,FS-18
2-1027110,10.48.00,24,10.48.00,0,FS-19
2-1027110,10.46.00,23,10.46.00,0,FS-20
2-1027110,10.44.00,22,10.44.00,0,FS-21
2-1027110,10.42.00,21,10.42.00,0,FS-22
2-1027110,10.41.00,20,10.41.00,0,FS-23
2-1027110,10.39.00,19,10.39.00,0,FS-24
2-1027110,10.38.00,18,10.38.00,0,FS-25
2-1027110,10.37.00,17,10.37.00,0,FS-26
2-1027110,10.35.00,16,10.35.00,0,FS-27
2-1027110,10.33.00,15,10.33.00,0,FS-28
2-1027110,10.30.00,14,10.30.00,0,FS-29
2-1027110,10.27.00,13,10.27.00,0,FS-30
2-1027110,10.25.00,12,10.25.00,0,FS-31
2-1027110,10.23.00,11,10.23.00,0,FS-32
2-1027110,10.21.00,10,10.21.00,0,FS-33
2-1027110,10.20.00,9,10.20.00,0,FS-34
2-1027110,10.18.00,8,10.18.00,0,FS-35
2-1027110,10.16.00,7,10.16.00,0,FS-36
2-1027110,10.13.00,6,10.13.00,0,FS-37
2-1027110,10.12.00,5,10.12.00,0,FS-38
2-1027110,10.10.00,4,10.10.00,0,FS-39
2-1027110,10.07.00,3,10.07.00,0,FS-40
2-1027110,10.05.00,2,10.05.00,0,FS-41
2-1027110,10.04.00,1,10.04.00,0,FS-42
2-1027111,11.34.00,1,11.34.00,0,FS-1
2-1027111,11.35.00,2,11.35.00,0,FS-2
2-1027111,11.37.00,3,11.37.00,0,FS-3
2-1027111,11.39.00,4,11.39.00,0,FS-4
2-1027111,11.40.00,5,11.40.00,0,FS-5
2-1027111,11.42.00,6,11.42.00,0,FS-6
2-1027111,11.45.00,7,11.45.00,0,FS-7
2-1027111,11.47.00,8,11.47.00,0,FS-8
2-1027111,11.49.00,9,11.49.00,0,FS-9
2-1027111,11.50.00,10,11.50.00,0,FS-10
2-1027111,11.52.00,11,11.52.00,0,FS-11
2-1027111,11.53.00,12,11.53.00,0,FS-12
2-1027111,11.55.00,13,11.55.00,0,FS-13
2-1027111,11.58.00,14,11.58.00,0,FS-14
2-1027111,12.00.00,15,12.00.00,0,FS-15
2-1027111,12.01.00,16,12.01.00,0,FS-16
2-1027111,12.04.00,17,12.04.00,0,FS-17
2-1027111,12.07.00,18,12.07.00,0,FS-18
2-1027111,12.09.00,19,12.09.00,0,FS-19
2-1027111,12.11.00,20,12.11.00,0,FS-20
2-1027111,12.13.00,21,12.13.00,0,FS-21
2-1027111,12.15.00,22,12.15.00,0,FS-22
2-1027111,12.17.00,23,12.17.00,0,FS-23
2-1027111,12.18.00,24,12.18.00,0,FS-24
2-1027111,12.20.00,25,12.20.00,0,FS-25
2-1027111,12.21.00,26,12.21.00,0,FS-26
2-1027111,12.22.00,27,12.22.00,0,FS-27
2-1027111,12.24.00,28,12.24.00,0,FS-28
2-1027111,12.26.00,29,12.26.00,0,FS-29
2-1027111,12.29.00,30,12.29.00,0,FS-30
2-1027111,12.32.00,31,12.32.00,0,FS-31
2-1027111,12.34.00,32,12.34.00,0,FS-32
2-1027111,12.36.00,33,12.36.00,0,FS-33
2-1027111,12.38.00,34,12.38.00,0,FS-34
2-1027111,12.39.00,35,12.39.00,0,FS-35
2-1027111,12.41.00,36,12.41.00,0,FS-36
2-1027111,12.43.00,37,12.43.00,0,FS-37
2-1027111,12.46.00,38,12.46.00,0,FS-38
2-1027111,12.47.00,39,12.47.00,0,FS-39
2-1027111,12.49.00,40,12.49.00,0,FS-40
2-1027111,12.52.00,41,12.52.00,0,FS-41
2-1027111,12.54.00,42,12.54.00,0,FS-42
2-1027112,14.24.00,42,14.24.00,0,FS-1
2-1027112,14.22.00,41,14.22.00,0,FS-2
2-1027112,14.20.00,40,14.20.00,0,FS-3
2-1027112,14.19.00,39,14.19.00,0,FS-4
2-1027112,14.17.00,38,14.17.00,0,FS-5
2-1027112,14.14.00,37,14.14.00,0,FS-6
2-1027112,14.12.00,36,14.12.00,0,FS-7
2-1027112,14.10.00,35,14.10.00,0,FS-8
2-1027112,14.09.00,34,14.09.00,0,FS-9
2-1027112,14.07.00,33,14.07.00,0,FS-10
2-1027112,14.06.00,32,14.06.00,0,FS-11
2-1027112,14.04.00,31,14.04.00,0,FS-12
2-1027112,14.01.00,30,14.01.00,0,FS-13
2-1027112,13.59.00,29,13.59.00,0,FS-14
2-1027112,13.58.00,28,13.58.00,0,FS-15
2-1027112,13.55.00,27,13.55.00,0,FS-16
2-1027112,13.52.00,26,13.52.00,0,FS-17
2-1027112,13.50.00,25,13.50.00,0,FS-18
2-1027112,13.48.00,24,13.48.00,0,FS-19
2-1027112,13.46.00,23,13.46.00,0,FS-20
2-1027112,13.44.00,22,13.44.00,0,FS-21
2-1027112,13.42.00,21,13.42.00,0,FS-22
2-1027112,13.41.00,20,13.41.00,0,FS-23
2-1027112,13.39.00,19,13.39.00,0,FS-24
2-1027112,13.38.00,18,13.38.00,0,FS-25
2-1027112,13.37.00,17,13.37.00,0,FS-26
2-1027112,13.35.00,16,13.35.00,0,FS-27
2-1027112,13.33.00,15,13.33.00,0,FS-28
2-1027112,13.30.00,14,13.30.00,0,FS-29
2-1027112,13.27.00,13,13.27.00,0,FS-30
2-1027112,13.25.00,12,13.25.00,0,FS-31
2-1027112,13.23.00,11,13.23.00,0,FS-32
2-1027112,13.21.00,10,13.21.00,0,FS-33
2-1027112,13.20.00,9,13.20.00,0,FS-34
2-1027112,13.18.00,8,13.18.00,0,FS-35
2-1027112,13.16.00,7,13.16.00,0,FS-36
2-1027112,13.13.00,6,13.13.00,0,FS-37
2-1027112,13.12.00,5,13.12.00,0,FS-38
2-1027112,13.10.00,4,13.10.00,0,FS-39
2-1027112,13.07.00,3,13.07.00,0,FS-40
2-1027112,13.05.00,2,13.05.00,0,FS-41
2-1027112,13.04.00,1,13.04.00,0,FS-42
2-1027113,14.34.00,1,14.34.00,0,FS-1
2-1027113,14.35.00,2,14.35.00,0,FS-2
2-1027113,14.37.00,3,14.37.00,0,FS-3
2-1027113,14.39.00,4,14.39.00,0,FS-4
2-1027113,14.40.00,5,14.40.00,0,FS-5
2-1027113,14.42.00,6,14.42.00,0,FS-6
2-1027113,14.45.00,7,14.45.00,0,FS-7
2-1027113,14.47.00,8,14.47.00,0,FS-8
2-1027113,14.49.00,9,14.49.00,0,FS-9
2-1027113,14.50.00,10,14.50.00,0,FS-10
2-1027113,14.52.00,11,14.52.00,0,FS-11
2-1027113,14.53.00,12,14.53.00,0,FS-12
2-1027113,14.55.00,13,14.55.00,0,FS-13
2-1027113,14.58.00,14,14.58.00,0,FS-14
2-1027113,15.00.00,15,15.00.00,0,FS-15
2-1027113,15.01.00,16,15.01.00,0,FS-16
2-1027113,15.04.00,17,15.04.00,0,FS-17
2-1027113,15.07.00,18,15.07.00,0,FS-18
2-1027113,15.09.00,19,15.09.00,0,FS-19
2-1027113,15.11.00,20,15.11.00,0,FS-20
2-1027113,15.13.00,21,15.13.00,0,FS-21
2-1027113,15.15.00,22,15.15.00,0,FS-22
2-1027113,15.17.00,23,15.17.00,0,FS-23
2-1027113,15.18.00,24,15.18.00,0,FS-24
2-1027113,15.20.00,25,15.20.00,0,FS-25
2-1027113,15.21.00,26,15.21.00,0,FS-26
2-1027113,15.22.00,27,15.22.00,0,FS-27
2-1027113,15.24.00,28,15.24.00,0,FS-28
2-1027113,15.26.00,29,15.26.00,0,FS-29
2-1027113,15.29.00,30,15.29.00,0,FS-30
2-1027113,15.32.00,31,15.32.00,0,FS-31
2-1027113,15.34.00,32,15.34.00,0,FS-32
2-1027113,15.36.00,33,15.36.00,0,FS-33
2-1027113,15.38.00,34,15.38.00,0,FS-34
2-1027113,15.39.00,35,15.39.00,0,FS-35
2-1027113,15.41.00,36,15.41.00,0,FS-36
2-1027113,15.43.00,37,15.43.00,0,FS-37
2-1027113,15.46.00,38,15.46.00,0,FS-38
2-1027113,15.47.00,39,15.47.00,0,FS-39
2-1027113,15.49.00,40,15.49.00,0,FS-40
2-1027113,15.52.00,41,15.52.00,0,FS-41
2-1027113,15.54.00,42,15.54.00,0,FS-42
2-1027114,17.24.00,42,17.24.00,0,FS-1
2-1027114,17.22.00,41,17.22.00,0,FS-2
2-1027114,17.20.00,40,17.20.00,0,FS-3
2-1027114,17.19.00,39,17.19.00,0,FS-4
2-1027114,17.17.00,38,17.17.00,0,FS-5
2-1027114,17.14.00,37,17.14.00,0,FS-6
2-1027114,17.12.00,36,17.12.00,0,FS-7
2-1027114,17.10.00,35,17.10.00,0,FS-8
2-1027114,17.09.00,34,17.09.00,0,FS-9
2-1027114,17.07.00,33,17.07.00,0,FS-10
2-1027114,17.06.00,32,17.06.00,0,FS-11
2-1027114,17.04.00,31,17.04.00,0,FS-12
2-1027114,17.01.00,30,17.01.00,0,FS-13
2-1027114,16.59.00,29,16.59.00,0,FS-14
2-1027114,16.58.00,28,16.58.00,0,FS-15
2-1027114,16.55.00,27,16.55.00,0,FS-16
2-1027114,16.52.00,26,16.52.00,0,FS-17
2-1027114,16.50.00,25,16.50.00,0,FS-18
2-1027114,16.48.00,24,16.48.00,0,FS-19
2-1027114,16.46.00,23,16.46.00,0,FS-20
2-1027114,16.44.00,22,16.44.00,0,FS-21
2-1027114,16.42.00,21,16.42.00,0,FS-22
2-1027114,16.41.00,20,16.41.00,0,FS-23
2-1027114,16.39.00,19,16.39.00,0,FS-24
2-1027114,16.38.00,18,16.38.00,0,FS-25
2-1027114,16.37.00,17,16.37.00,0,FS-26
2-1027114,16.35.00,16,16.35.00,0,FS-27
2-1027114,16.33.00,15,16.33.00,0,FS-28
2-1027114,16.30.00,14,16.30.00,0,FS-29
2-1027114,16.27.00,13,16.27.00,0,FS-30
2-1027114,16.25.00,12,16.25.00,0,FS-31
2-1027114,16.23.00,11,16.23.00,0,FS-32
2-1027114,16.21.00,10,16.21.00,0,FS-33
2-1027114,16.20.00,9,16.20.00,0,FS-34
2-1027114,16.18.00,8,16.18.00,0,FS-35
2-1027114,16.16.00,7,16.16.00,0,FS-36
2-1027114,16.13.00,6,16.13.00,0,FS-37
2-1027114,16.12.00,5,16.12.00,0,FS-38
2-1027114,16.10.00,4,16.10.00,0,FS-39
2-1027114,16.07.00,3,16.07.00,0,FS-40
2-1027114,16.05.00,2,16.05.00,0,FS-41
2-1027114,16.04.00,1,16.04.00,0,FS-42
2-1027115,17.34.00,1,17.34.00,0,FS-1
2-1027115,17.35.00,2,17.35.00,0,FS-2
2-1027115,17.37.00,3,17.37.00,0,FS-3
2-1027115,17.39.00,4,17.39.00,0,FS-4
2-1027115,17.40.00,5,17.40.00,0,FS-5
2-1027115,17.42.00,6,17.42.00,0,FS-6
2-1027115,17.45.00,7,17.45.00,0,FS-7
2-1027115,17.47.00,8,17.47.00,0,FS-8
2-1027115,17.49.00,9,17.49.00,0,FS-9
2-1027115,17.50.00,10,17.50.00,0,FS-10
2-1027115,17.52.00,11,17.52.00,0,FS-11
2-1027115,17.53.00,12,17.53.00,0,FS-12
2-1027115,17.55.00,13,17.55.00,0,FS-13
2-1027115,17.58.00,14,17.58.00,0,FS-14
2-1027115,18.00.00,15,18.00.00,0,FS-15
2-1027115,18.01.00,16,18.01.00,0,FS-16
2-1027115,18.04.00,17,18.04.00,0,FS-17
2-1027115,18.07.00,18,18.07.00,0,FS-18
2-1027115,18.09.00,19,18.09.00,0,FS-19
2-1027115,18.11.00,20,18.11.00,0,FS-20
2-1027115,18.13.00,21,18.13.00,0,FS-21
2-1027115,18.15.00,22,18.15.00,0,FS-22
2-1027115,18.17.00,23,18.17.00,0,FS-23
2-1027115,18.18.00,24,18.18.00,0,FS-24
2-1027115,18.20.00,25,18.20.00,0,FS-25
2-1027115,18.21.00,26,18.21.00,0,FS-26
2-1027115,18.22.00,27,18.22.00,0,FS-27
2-1027115,18.24.00,28,18.24.00,0,FS-28
2-1027115,18.26.00,29,18.26.00,0,FS-29
2-1027115,18.29.00,30,18.29.00,0,FS-30
2-1027115,18.32.00,31,18.32.00,0,FS-31
2-1027115,18.34.00,32,18.34.00,0,FS-32
2-1027115,18.36.00,33,18.36.00,0,FS-33
2-1027115,18.38.00,34,18.38.00,0,FS-34
2-1027115,18.39.00,35,18.39.00,0,FS-35
2-1027115,18.41.00,36,18.41.00,0,FS-36
2-1027115,18.43.00,37,18.43.00,0,FS-37
2-1027115,18.46.00,38,18.46.00,0,FS-38
2-1027115,18.47.00,39,18.47.00,0,FS-39
2-1027115,18.49.00,40,18.49.00,0,FS-40
2-1027115,18.52.00,41,18.52.00,0,FS-41
2-1027115,18.54.00,42,18.54.00,0,FS-42
2-1027116,20.24.00,42,20.24.00,0,FS-1
2-1027116,20.22.00,41,20.22.00,0,FS-2
2-1027116,20.20.00,40,20.20.00,0,FS-3
2-1027116,20.19.00,39,20.19.00,0,FS-4
2-1027116,20.17.00,38,20.17.00,0,FS-5
2-1027116,20.14.00,37,20.14.00,0,FS-6
2-1027116,20.12.00,36,20.12.00,0,FS-7
2-1027116,20.10.00,35,20.10.00,0,FS-8
2-1027116,20.09.00,34,20.09.00,0,FS-9
2-1027116,20.07.00,33,20.07.00,0,FS-10
2-1027116,20.06.00,32,20.06.00,0,FS-11
2-1027116,20.04.00,31,20.04.00,0,FS-12
2-1027116,20.01.00,30,20.01.00,0,FS-13
2-1027116,19.59.00,29,19.59.00,0,FS-14
2-1027116,19.58.00,28,19.58.00,0,FS-15
2-1027116,19.55.00,27,19.55.00,0,FS-16
2-1027116,19.52.00,26,19.52.00,0,FS-17
2-1027116,19.50.00,25,19.50.00,0,FS-18
2-1027116,19.48.00,24,19.48.00,0,FS-19
2-1027116,19.46.00,23,19.46.00,0,FS-20
2-1027116,19.44.00,22,19.44.00,0,FS-21
2-1027116,19.42.00,21,19.42.00,0,FS-22
2-1027116,19.41.00,20,19.41.00,0,FS-23
2-1027116,19.39.00,19,19.39.00,0,FS-24
2-1027116,19.38.00,18,19.38.00,0,FS-25
2-1027116,19.37.00,17,19.37.00,0,FS-26
2-1027116,19.35.00,16,19.35.00,0,FS-27
2-1027116,19.33.00,15,19.33.00,0,FS-28
2-1027116,19.30.00,14,19.30.00,0,FS-29
2-1027116,19.27.00,13,19.27.00,0,FS-30
2-1027116,19.25.00,12,19.25.00,0,FS-31
2-1027116,19.23.00,11,19.23.00,0,FS-32
2-1027116,19.21.00,10,19.21.00,0,FS-33
2-1027116,19.20.00,9,19.20.00,0,FS-34
2-1027116,19.18.00,8,19.18.00,0,FS-35
2-1027116,19.16.00,7,19.16.00,0,FS-36
2-1027116,19.13.00,6,19.13.00,0,FS-37
2-1027116,19.12.00,5,19.12.00,0,FS-38
2-1027116,19.10.00,4,19.10.00,0,FS-39
2-1027116,19.07.00,3,19.07.00,0,FS-40
2-1027116,19.05.00,2,19.05.00,0,FS-41
2-1027116,19.04.00,1,19.04.00,0,FS-42
2-1027117,20.34.00,1,20.34.00,0,FS-1
2-1027117,20.35.00,2,20.35.00,0,FS-2
2-1027117,20.37.00,3,20.37.00,0,FS-3
2-1027117,20.39.00,4,20.39.00,0,FS-4
2-1027117,20.40.00,5,20.40.00,0,FS-5
2-1027117,20.42.00,6,20.42.00,0,FS-6
2-1027117,20.45.00,7,20.45.00,0,FS-7
2-1027117,20.47.00,8,20.47.00,0,FS-8
2-1027117,20.49.00,9,20.49.00,0,FS-9
2-1027117,20.50.00,10,20.50.00,0,FS-10
2-1027117,20.52.00,11,20.52.00,0,FS-11
2-1027117,20.53.00,12,20.53.00,0,FS-12
2-1027117,20.55.00,13,20.55.00,0,FS-13
2-1027117,20.58.00,14,20.58.00,0,FS-14
2-1027117,21.00.00,15,21.00.00,0,FS-15
2-1027117,21.01.00,16,21.01.00,0,FS-16
2-1027117,21.04.00,17,21.04.00,0,FS-17
2-1027117,21.07.00,18,21.07.00,0,FS-18
2-1027117,21.09.00,19,21.09.00,0,FS-19
2-1027117,21.11.00,20,21.11.00,0,FS-20
2-1027117,21.13.00,21,21.13.00,0,FS-21
2-1027117,21.15.00,22,21.15.00,0,FS-22
2-1027117,21.17.00,23,21.17.00,0,FS-23
2-1027117,21.18.00,24,21.18.00,0,FS-24
2-1027118,9.30.00,1,9.30.00,0,FS-1
2-1027118,9.32.00,2,9.32.00,0,FS-2
2-1027118,9.33.00,3,9.33.00,0,FS-3
2-1027118,9.34.00,4,9.34.00,0,FS-4
2-1027118,9.36.00,5,9.36.00,0,FS-5
2-1027118,9.38.00,6,9.38.00,0,FS-6
2-1027118,9.41.00,7,9.41.00,0,FS-7
2-1027118,9.44.00,8,9.44.00,0,FS-8
2-1027118,9.46.00,9,9.46.00,0,FS-9
2-1027118,9.48.00,10,9.48.00,0,FS-10
2-1027118,9.50.00,11,9.50.00,0,FS-11
2-1027118,9.51.00,12,9.51.00,0,FS-12
2-1027118,9.53.00,13,9.53.00,0,FS-13
2-1027118,9.55.00,14,9.55.00,0,FS-14
2-1027118,9.58.00,15,9.58.00,0,FS-15
2-1027118,9.59.00,16,9.59.00,0,FS-16
2-1027118,10.01.00,17,10.01.00,0,FS-17
2-1027118,10.04.00,18,10.04.00,0,FS-18
2-1027118,10.06.00,19,10.06.00,0,FS-19
2-1027119,11.36.00,42,11.36.00,0,FS-1
2-1027119,11.34.00,41,11.34.00,0,FS-2
2-1027119,11.32.00,40,11.32.00,0,FS-3
2-1027119,11.31.00,39,11.31.00,0,FS-4
2-1027119,11.29.00,38,11.29.00,0,FS-5
2-1027119,11.26.00,37,11.26.00,0,FS-6
2-1027119,11.24.00,36,11.24.00,0,FS-7
2-1027119,11.22.00,35,11.22.00,0,FS-8
2-1027119,11.21.00,34,11.21.00,0,FS-9
2-1027119,11.19.00,33,11.19.00,0,FS-10
2-1027119,11.18.00,32,11.18.00,0,FS-11
2-1027119,11.16.00,31,11.16.00,0,FS-12
2-1027119,11.13.00,30,11.13.00,0,FS-13
2-1027119,11.11.00,29,11.11.00,0,FS-14
2-1027119,11.10.00,28,11.10.00,0,FS-15
2-1027119,11.07.00,27,11.07.00,0,FS-16
2-1027119,11.04.00,26,11.04.00,0,FS-17
2-1027119,11.02.00,25,11.02.00,0,FS-18
2-1027119,11.00.00,24,11.00.00,0,FS-19
2-1027119,10.58.00,23,10.58.00,0,FS-20
2-1027119,10.56.00,22,10.56.00,0,FS-21
2-1027119,10.54.00,21,10.54.00,0,FS-22
2-1027119,10.53.00,20,10.53.00,0,FS-23
2-1027119,10.51.00,19,10.51.00,0,FS-24
2-1027119,10.50.00,18,10.50.00,0,FS-25
2-1027119,10.49.00,17,10.49.00,0,FS-26
2-1027119,10.47.00,16,10.47.00,0,FS-27
2-1027119,10.45.00,15,10.45.00,0,FS-28
2-1027119,10.42.00,14,10.42.00,0,FS-29
2-1027119,10.39.00,13,10.39.00,0,FS-30
2-1027119,10.37.00,12,10.37.00,0,FS-31
2-1027119,10.35.00,11,10.35.00,0,FS-32
2-1027119,10.33.00,10,10.33.00,0,FS-33
2-1027119,10.32.00,9,10.32.00,0,FS-34
2-1027119,10.30.00,8,10.30.00,0,FS-35
2-1027119,10.28.00,7,10.28.00,0,FS-36
2-1027119,10.25.00,6,10.25.00,0,FS-37
2-1027119,10.24.00,5,10.24.00,0,FS-38
2-1027119,10.22.00,4,10.22.00,0,FS-39
2-1027119,10.19.00,3,10.19.00,0,FS-40
2-1027119,10.17.00,2,10.17.00,0,FS-41
2-1027119,10.16.00,1,10.16.00,0,FS-42
2-1027120,11.46.00,1,11.46.00,0,FS-1
2-1027120,11.47.00,2,11.47.00,0,FS-2
2-1027120,11.49.00,3,11.49.00,0,FS-3
2-1027120,11.51.00,4,11.51.00,0,FS-4
2-1027120,11.52.00,5,11.52.00,0,FS-5
2-1027120,11.54.00,6,11.54.00,0,FS-6
2-1027120,11.57.00,7,11.57.00,0,FS-7
2-1027120,11.59.00,8,11.59.00,0,FS-8
2-1027120,12.01.00,9,12.01.00,0,FS-9
2-1027120,12.02.00,10,12.02.00,0,FS-10
2-1027120,12.04.00,11,12.04.00,0,FS-11
2-1027120,12.05.00,12,12.05.00,0,FS-12
2-1027120,12.07.00,13,12.07.00,0,FS-13
2-1027120,12.10.00,14,12.10.00,0,FS-14
2-1027120,12.12.00,15,12.12.00,0,FS-15
2-1027120,12.13.00,16,12.13.00,0,FS-16
2-1027120,12.16.00,17,12.16.00,0,FS-17
2-1027120,12.19.00,18,12.19.00,0,FS-18
2-1027120,12.21.00,19,12.21.00,0,FS-19
2-1027120,12.23.00,20,12.23.00,0,FS-20
2-1027120,12.25.00,21,12.25.00,0,FS-21
2-1027120,12.27.00,22,12.27.00,0,FS-22
2-1027120,12.29.00,23,12.29.00,0,FS-23
2-1027120,12.30.00,24,12.30.00,0,FS-24
2-1027120,12.32.00,25,12.32.00,0,FS-25
2-1027120,12.33.00,26,12.33.00,0,FS-26
2-1027120,12.34.00,27,12.34.00,0,FS-27
2-1027120,12.36.00,28,12.36.00,0,FS-28
2-1027120,12.38.00,29,12.38.00,0,FS-29
2-1027120,12.41.00,30,12.41.00,0,FS-30
2-1027120,12.44.00,31,12.44.00,0,FS-31
2-1027120,12.46.00,32,12.46.00,0,FS-32
2-1027120,12.48.00,33,12.48.00,0,FS-33
2-1027120,12.50.00,34,12.50.00,0,FS-34
2-1027120,12.51.00,35,12.51.00,0,FS-35
2-1027120,12.53.00,36,12.53.00,0,FS-36
2-1027120,12.55.00,37,12.55.00,0,FS-37
2-1027120,12.58.00,38,12.58.00,0,FS-38
2-1027120,12.59.00,39,12.59.00,0,FS-39
2-1027120,13.01.00,40,13.01.00,0,FS-40
2-1027120,13.04.00,41,13.04.00,0,FS-41
2-1027120,13.06.00,42,13.06.00,0,FS-42
2-1027121,14.36.00,42,14.36.00,0,FS-1
2-1027121,14.34.00,41,14.34.00,0,FS-2
2-1027121,14.32.00,40,14.32.00,0,FS-3
2-1027121,14.31.00,39,14.31.00,0,FS-4
2-1027121,14.29.00,38,14.29.00,0,FS-5
2-1027121,14.26.00,37,14.26.00,0,FS-6
2-1027121,14.24.00,36,14.24.00,0,FS-7
2-1027121,14.22.00,35,14.22.00,0,FS-8
2-1027121,14.21.00,34,14.21.00,0,FS-9
2-1027121,14.19.00,33,14.19.00,0,FS-10
2-1027121,14.18.00,32,14.18.00,0,FS-11
2-1027121,14.16.00,31,14.16.00,0,FS-12
2-1027121,14.13.00,30,14.13.00,0,FS-13
2-1027121,14.11.00,29,14.11.00,0,FS-14
2-1027121,14.10.00,28,14.10.00,0,FS-15
2-1027121,14.07.00,27,14.07.00,0,FS-16
2-1027121,14.04.00,26,14.04.00,0,FS-17
2-1027121,14.02.00,25,14.02.00,0,FS-18
2-1027121,14.00.00,24,14.00.00,0,FS-19
2-1027121,13.58.00,23,13.58.00,0,FS-20
2-1027121,13.56.00,22,13.56.00,0,FS-21
2-1027121,13.54.00,21,13.54.00,0,FS-22
2-1027121,13.53.00,20,13.53.00,0,FS-23
2-1027121,13.51.00,19,13.51.00,0,FS-24
2-1027121,13.50.00,18,13.50.00,0,FS-25
2-1027121,13.49.00,17,13.49.00,0,FS-26
2-1027121,13.47.00,16,13.47.00,0,FS-27
2-1027121,13.45.00,15,13.45.00,0,FS-28
2-1027121,13.42.00,14,13.42.00,0,FS-29
2-1027121,13.39.00,13,13.39.00,0,FS-30
2-1027121,13.37.00,12,13.37.00,0,FS-31
2-1027121,13.35.00,11,13.35.00,0,FS-32
2-1027121,13.33.00,10,13.33.00,0,FS-33
2-1027121,13.32.00,9,13.32.00,0,FS-34
2-1027121,13.30.00,8,13.30.00,0,FS-35
2-1027121,13.28.00,7,13.28.00,0,FS-36
2-1027121,13.25.00,6,13.25.00,0,FS-37
2-1027121,13.24.00,5,13.24.00,0,FS-38
2-1027121,13.22.00,4,13.22.00,0,FS-39
2-1027121,13.19.00,3,13.19.00,0,FS-40
2-1027121,13.17.00,2,13.17.00,0,FS-41
2-1027121,13.16.00,1,13.16.00,0,FS-42
2-1027122,14.46.00,1,14.46.00,0,FS-1
2-1027122,14.47.00,2,14.47.00,0,FS-2
2-1027122,14.49.00,3,14.49.00,0,FS-3
2-1027122,14.51.00,4,14.51.00,0,FS-4
2-1027122,14.52.00,5,14.52.00,0,FS-5
2-1027122,14.54.00,6,14.54.00,0,FS-6
2-1027122,14.57.00,7,14.57.00,0,FS-7
2-1027122,14.59.00,8,14.59.00,0,FS-8
2-1027122,15.01.00,9,15.01.00,0,FS-9
2-1027122,15.02.00,10,15.02.00,0,FS-10
2-1027122,15.04.00,11,15.04.00,0,FS-11
2-1027122,15.05.00,12,15.05.00,0,FS-12
2-1027122,15.07.00,13,15.07.00,0,FS-13
2-1027122,15.10.00,14,15.10.00,0,FS-14
2-1027122,15.12.00,15,15.12.00,0,FS-15
2-1027122,15.13.00,16,15.13.00,0,FS-16
2-1027122,15.16.00,17,15.16.00,0,FS-17
2-1027122,15.19.00,18,15.19.00,0,FS-18
2-1027122,15.21.00,19,15.21.00,0,FS-19
2-1027122,15.23.00,20,15.23.00,0,FS-20
2-1027122,15.25.00,21,15.25.00,0,FS-21
2-1027122,15.27.00,22,15.27.00,0,FS-22
2-1027122,15.29.00,23,15.29.00,0,FS-23
2-1027122,15.30.00,24,15.30.00,0,FS-24
2-1027122,15.32.00,25,15.32.00,0,FS-25
2-1027122,15.33.00,26,15.33.00,0,FS-26
2-1027122,15.34.00,27,15.34.00,0,FS-27
2-1027122,15.36.00,28,15.36.00,0,FS-28
2-1027122,15.38.00,29,15.38.00,0,FS-29
2-1027122,15.41.00,30,15.41.00,0,FS-30
2-1027122,15.44.00,31,15.44.00,0,FS-31
2-1027122,15.46.00,32,15.46.00,0,FS-32
2-1027122,15.48.00,33,15.48.00,0,FS-33
2-1027122,15.50.00,34,15.50.00,0,FS-34
2-1027122,15.51.00,35,15.51.00,0,FS-35
2-1027122,15.53.00,36,15.53.00,0,FS-36
2-1027122,15.55.00,37,15.55.00,0,FS-37
2-1027122,15.58.00,38,15.58.00,0,FS-38
2-1027122,15.59.00,39,15.59.00,0,FS-39
2-1027122,16.01.00,40,16.01.00,0,FS-40
2-1027122,16.04.00,41,16.04.00,0,FS-41
2-1027122,16.06.00,42,16.06.00,0,FS-42
