direction_id,route_id,service_id,shape_id,trip_headsign,trip_id,trip_short_name,block_id,wheelchair_accessible
0,1002,1,,Hawa Bangla,1002074,E3 07:18 to Hawa Bangla,,
0,1002,1,,Hawa Bangla,1002073,E3 20:05 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002072,E3 19:00 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002071,E3 17:55 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002070,E3 16:50 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002069,E3 15:45 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002068,E3 14:40 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002067,E3 13:35 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002066,E3 12:30 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002065,E3 11:25 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002064,E3 10:20 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002063,E3 09:15 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002062,E3 08:10 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002061,E3 19:52 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002060,E3 18:47 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002059,E3 17:42 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002058,E3 16:37 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002057,E3 15:32 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002056,E3 14:27 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002055,E3 13:22 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002054,E3 12:17 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002053,E3 11:12 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002052,E3 10:07 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002051,E3 09:02 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002050,E3 07:57 to Khajrana Ganesh Mandir,,
1,1002,1,,Khajrana Ganesh Mandir,1002049,E3 18:34 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002048,E3 17:29 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002047,E3 16:24 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002046,E3 15:19 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002045,E3 14:14 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002044,E3 13:09 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002043,E3 12:04 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002042,E3 10:59 to Hawa Bangla,,
0,1002,1,,Hawa Bangla,1002041,E3 09:54 to Hawa Bangla,,
0,1002,1,,Khajrana Ganesh Mandir,1002040,E3 08:49 to Khajrana Ganesh Mandir,,
1,1002,1,,Khajrana Ganesh Mandir,1002039,E3 07:44 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002038,E3 07:30 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002037,E3 18:21 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002036,E3 17:16 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002035,E3 16:11 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002034,E3 15:06 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002033,E3 14:01 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002032,E3 12:56 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002031,E3 11:51 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002030,E3 10:46 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002029,E3 09:41 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002028,E3 08:36 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002027,E3 07:31 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002026,E3 07:14 to Hawa Bangla,,
0,1002,1,,Hawa Bangla,1002025,E3 19:13 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002024,E3 18:08 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002023,E3 17:03 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002022,E3 15:58 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002021,E3 14:53 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002020,E3 13:48 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002019,E3 12:43 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002018,E3 11:38 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002017,E3 10:33 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002016,E3 09:28 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002015,E3 08:23 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002014,E3 07:18 to Khajrana Ganesh Mandir,,
1,1002,1,,Hawa Bangla,1002013,E3 07:04 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002012,E3 19:00 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002011,E3 17:55 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002010,E3 16:50 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002009,E3 15:45 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002008,E3 14:40 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002007,E3 13:35 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002006,E3 12:30 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002005,E3 11:25 to Khajrana Ganesh Mandir,,
0,1002,1,,Hawa Bangla,1002004,E3 10:20 to Hawa Bangla,,
1,1002,1,,Khajrana Ganesh Mandir,1002003,E3 09:15 to Khajrana Ganesh Mandir,,
0,1002,1,,Khajrana Ganesh Mandir,1002002,E3 08:10 to Khajrana Ganesh Mandir,,
1,1002,1,,Khajrana Ganesh Mandir,1002001,E3 07:05 to Khajrana Ganesh Mandir,,
0,1-1005,1,,Nipaniya,1-1005001,M-25 07:00 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005002,M-25 08:00 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005003,M-25 09:00 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005004,M-25 10:00 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005005,M-25 11:00 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005006,M-25 12:10 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005007,M-25 13:10 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005008,M-25 14:10 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005009,M-25 15:10 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005010,M-25 16:10 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005011,M-25 17:10 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005012,M-25 18:10 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005013,M-25 19:10 to Nipaniya,,
0,1-1005,1,,Nipaniya,1-1005014,M-25 07:20 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005015,M-25 08:20 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005016,M-25 09:20 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005017,M-25 10:20 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005018,M-25 11:20 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005019,M-25 12:30 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005020,M-25 13:30 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005021,M-25 14:30 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005022,M-25 15:30 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005023,M-25 16:30 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005024,M-25 17:30 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005025,M-25 18:30 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005026,M-25 07:40 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005027,M-25 08:40 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005028,M-25 09:40 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005029,M-25 10:40 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005030,M-25 11:40 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005031,M-25 12:50 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005032,M-25 13:50 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005033,M-25 14:50 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005034,M-25 15:50 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005035,M-25 16:50 to Rajwada,,
0,1-1005,1,,Nipaniya,1-1005036,M-25 17:50 to Nipaniya,,
1,1-1005,1,,Rajwada,1-1005037,M-25 18:50 to Rajwada,,
0,1-1006,1,,Rajwada,1-1006001,M-25 07:00 to Rajwada,,
1,1-1006,1,,Nipaniya,1-1006002,M-25 08:00 to Rajwada,,
0,1-1006,1,,Rajwada,1-1006003,M-25 09:00 to Nipaniya,,
1,1-1006,1,,Nipaniya,1-1006004,M-25 10:00 to Rajwada,,
0,1-1006,1,,Rajwada,1-1006005,M-25 11:10 to Nipaniya,,
1,1-1006,1,,Nipaniya,1-1006006,M-25 12:10 to Rajwada,,
0,1-1006,1,,Rajwada,1-1006007,M-25 13:10 to Nipaniya,,
1,1-1006,1,,Nipaniya,1-1006008,M-25 14:10 to Rajwada,,
0,1-1006,1,,Rajwada,1-1006009,M-25 15:10 to Nipaniya,,
1,1-1006,1,,Nipaniya,1-1006010,M-25 16:10 to Rajwada,,
0,1-1006,1,,Rajwada,1-1006011,M-25 17:10 to Nipaniya,,
1,1-1006,1,,Nipaniya,1-1006012,M-25 18:10 to Rajwada,,
0,1-1006,1,,Rajwada,1-1006013,M-25 19:10 to Nipaniya,,
0,1-1006,1,,Nipaniya,1-1006014,M-25 07:20 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006015,M-25 08:20 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006016,M-25 09:20 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006017,M-25 10:20 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006018,M-25 11:20 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006019,M-25 12:30 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006020,M-25 13:30 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006021,M-25 14:30 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006022,M-25 15:30 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006023,M-25 16:30 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006024,M-25 17:30 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006025,M-25 18:30 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006026,M-25 07:40 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006027,M-25 08:40 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006028,M-25 09:40 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006029,M-25 10:40 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006030,M-25 11:40 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006031,M-25 12:50 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006032,M-25 13:50 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006033,M-25 14:50 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006034,M-25 15:50 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006035,M-25 16:50 to Rajwada,,
0,1-1006,1,,Nipaniya,1-1006036,M-25 17:50 to Nipaniya,,
1,1-1006,1,,Rajwada,1-1006037,M-25 18:50 to Rajwada,,
0,1-1007,1,,Kshipra,1-1007001,M-26 06:52 to Kshipra,,
1,1-1007,1,,Railway Station,1-1007002,M-26 08:42 to Railway Station,,
0,1-1007,1,,Kshipra,1-1007003,M-26 10:20 to Kshipra,,
1,1-1007,1,,Railway Station,1-1007004,M-26 12:10 to Railway Station,,
0,1-1007,1,,Kshipra,1-1007005,M-26 14:00 to Kshipra,,
1,1-1007,1,,Railway Station,1-1007006,M-26 15:38 to Railway Station,,
0,1-1007,1,,Kshipra,1-1007007,M-26 17:16 to Mangliya,,
1,1-1007,1,,Railway Station,1-1007008,M-26 17:16 to Dewas Naka,,
0,1-1008,1,,Kshipra,1-1008001,M-26 06:40 to Kshipra,,
1,1-1008,1,,Indore Railway Station,1-1008002,M-26 07:35 to Railway Station,,
0,1-1008,1,,Kshipra,1-1008003,M-26 09:28 to Kshipra,,
1,1-1008,1,,Indore Railway Station,1-1008004,M-26 10:56 to Railway Station,,
0,1-1008,1,,Kshipra,1-1008005,M-26 12:56 to Kshipra,,
1,1-1008,1,,Indore Railway Station,1-1008006,M-26 14:24 to Railway Station,,
0,1-1008,1,,Kshipra,1-1008007,M-26 16:24 to Kshipra,,
1,1-1008,1,,Indore Railway Station,1-1008008,M-26 17:52 to Railway Station,,
0,1-1008,1,,Kshipra,1-1008009,M-26 19:52 to Kshipra,,
0,1-1009,1,,Sanwer,1-1009001,M-26 07:44 to Sanwer,,
1,1-1009,1,,Indore Railway Station,1-1009002,M-26 09:32 to Railway Station,,
0,1-1009,1,,Sanwer,1-1009003,M-26 11:39 to Sanwer,,
1,1-1009,1,,Indore Railway Station,1-1009004,M-26 13:46 to Railway Station,,
0,1-1009,1,,Sanwer,1-1009005,M-26 15:53 to Sanwer,,
1,1-1009,1,,Indore Railway Station,1-1009006,M-26 18:00 to Railway Station,,
0,1-1010,1,,Tigariya Badshah,1-1010001,M-29 07:00 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010002,M-29 08:02 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010003,M-29 09:32 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010004,M-29 11:02 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010005,M-29 12:32 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010006,M-29 14:02 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010007,M-29 15:32 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010008,M-29 17:02 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010009,M-29 18:32 to Tigariya,,
0,1-1010,1,,Tigariya Badshah,1-1010010,M-29 07:22 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010011,M-29 08:24 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010012,M-29 09:54 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010013,M-29 11:24 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010014,M-29 12:54 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010015,M-29 14:24 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010016,M-29 15:54 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010017,M-29 17:24 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010018,M-29 18:54 to Tigariya,,
0,1-1010,1,,Tigariya Badshah,1-1010019,M-29 07:44 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010020,M-29 08:46 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010021,M-29 10:16 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010022,M-29 11:46 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010023,M-29 13:16 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010024,M-29 14:46 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010025,M-29 16:16 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010026,M-29 17:46 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010027,M-29 19:16 to Tigariya,,
0,1-1010,1,,Tigariya Badshah,1-1010028,M-29 08:06 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010029,M-29 09:08 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010030,M-29 10:38 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010031,M-29 12:08 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010032,M-29 13:38 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010033,M-29 15:08 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010034,M-29 16:38 to Tigariya,,
1,1-1010,1,,Shivalik Parishar,1-1010035,M-29 18:08 to Shivalik,,
0,1-1010,1,,Tigariya Badshah,1-1010036,M-29 19:38 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011001,M-29 07:24 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011002,M-29 08:02 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011003,M-29 09:32 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011004,M-29 11:02 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011005,M-29 12:32 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011006,M-29 14:02 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011007,M-29 15:32 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011008,M-29 17:02 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011009,M-29 18:32 to Shivalik,,
0,1-1011,1,,Shivalik Parishar,1-1011010,M-29 07:46 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011011,M-29 08:24 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011012,M-29 09:54 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011013,M-29 11:24 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011014,M-29 12:54 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011015,M-29 14:24 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011016,M-29 15:54 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011017,M-29 17:24 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011018,M-29 18:54 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011019,M-29 20:24 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011020,M-29 21:54 to Shivalik,,
0,1-1011,1,,Shivalik Parishar,1-1011021,M-29 08:08 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011022,M-29 08:46 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011023,M-29 10:16 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011024,M-29 11:46 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011025,M-29 13:16 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011026,M-29 14:46 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011027,M-29 16:16 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011028,M-29 17:46 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011029,M-29 19:16 to Shivalik,,
0,1-1011,1,,Shivalik Parishar,1-1011030,M-29 08:30 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011031,M-29 09:08 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011032,M-29 10:38 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011033,M-29 12:08 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011034,M-29 13:38 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011035,M-29 15:08 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011036,M-29 16:38 to Shivalik,,
1,1-1011,1,,Tigariya Badshah,1-1011037,M-29 18:08 to Tigariya,,
0,1-1011,1,,Shivalik Parishar,1-1011038,M-29 19:38 to Shivalik,,
0,1-1012,1,,Toll Naka,1-1012001,M-17 06:13 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012002,M-17 07:31 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012003,M-17 08:49 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012004,M-17 10:07 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012005,M-17 11:25 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012006,M-17 12:43 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012007,M-17 14:01 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012008,M-17 15:19 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012009,M-17 16:37 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012010,M-17 17:55 to Vijay Police Chowk,,
0,1-1012,1,,Toll Naka,1-1012011,M-17 06:39 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012012,M-17 07:57 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012013,M-17 09:15 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012014,M-17 10:33 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012015,M-17 11:51 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012016,M-17 13:09 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012017,M-17 14:27 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012018,M-17 15:45 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012019,M-17 17:03 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012020,M-17 18:21 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012021,M-17 07:38 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012022,M-17 08:23 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012023,M-17 09:41 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012024,M-17 10:59 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012025,M-17 12:17 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012026,M-17 13:35 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012027,M-17 14:53 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012028,M-17 16:11 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012029,M-17 17:29 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012030,M-17 18:47 to Vijay Police Chowk,,
0,1-1012,1,,Toll Naka,1-1012031,M-17 07:31 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012032,M-17 08:49 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012033,M-17 10:07 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012034,M-17 11:25 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012035,M-17 12:43 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012036,M-17 14:01 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012037,M-17 15:19 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012038,M-17 16:37 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012039,M-17 17:55 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012040,M-17 19:13 to Dewas Naka,,
0,1-1012,1,,Toll Naka,1-1012041,M-17 07:57 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012042,M-17 09:15 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012043,M-17 10:33 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012044,M-17 11:51 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012045,M-17 13:09 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012046,M-17 14:27 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012047,M-17 15:45 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012048,M-17 17:03 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012049,M-17 18:21 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012050,M-17 19:39 to Dewas Naka,,
0,1-1012,1,,Toll Naka,1-1012051,M-17 08:23 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012052,M-17 09:41 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012053,M-17 10:59 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012054,M-17 12:17 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012055,M-17 13:35 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012056,M-17 14:53 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012057,M-17 16:11 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012058,M-17 17:29 to Railway Station,,
0,1-1012,1,,Toll Naka,1-1012059,M-17 18:47 to Toll Naka,,
1,1-1012,1,,Railway Station,1-1012060,M-17 20:05 to Dewas Naka,,
0,1-1013,1,,IIT Simrol ,1-1013001,M-19 06:15 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013002,M-19 07:27 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013003,M-19 08:39 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013004,M-19 09:51 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013005,M-19 11:03 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013006,M-19 12:15 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013007,M-19 13:27 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013008,M-19 14:39 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013009,M-19 15:51 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013010,M-19 17:03 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013011,M-19 18:15 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013012,M-19 19:27 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013013,M-19 20:39 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013014,M-19 21:51 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013015,M-19 06:33 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013016,M-19 07:45 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013017,M-19 08:57 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013018,M-19 10:09 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013019,M-19 11:21 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013020,M-19 12:33 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013021,M-19 13:45 to IIT Simrol,,
1,1-1013,1,,Bhawar Kua,1-1013022,M-19 14:57 to Bhawar Kua,,
0,1-1013,1,,IIT Simrol ,1-1013023,M-19 16:09 to IIT Simrol,,
